,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
2118,22023,1631216,0022301217,"DEC 08, 2023",ORL vs. DET,W,25,2,6,0.333,2,6,0.333,0,0,0.0,0,4,4,1,0,0,0,1,6,9,1
2119,22023,1631216,0022300329,"DEC 15, 2023",ORL @ BOS,L,11,2,5,0.4,1,4,0.25,0,0,0.0,1,1,2,1,0,0,0,0,5,-6,1
2120,22023,1631216,0022300344,"DEC 17, 2023",ORL @ BOS,L,16,2,4,0.5,1,3,0.333,3,3,1.0,2,1,3,0,0,0,0,2,8,-11,1
2121,22023,1631216,0022300366,"DEC 20, 2023",ORL vs. MIA,L,15,3,10,0.3,3,10,0.3,0,0,0.0,0,0,0,0,0,0,0,0,9,4,1
2122,22023,1631216,0022300378,"DEC 21, 2023",ORL @ MIL,L,18,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,1,0,2,0,10,1
2123,22023,1631216,0022300391,"DEC 23, 2023",ORL @ IND,W,21,2,4,0.5,2,4,0.5,0,0,0.0,1,2,3,0,1,0,1,3,6,17,1
2124,22023,1631216,0022300407,"DEC 26, 2023",ORL @ WAS,W,12,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,1
2125,22023,1631216,0022300415,"DEC 27, 2023",ORL vs. PHI,L,26,2,4,0.5,2,4,0.5,1,1,1.0,2,4,6,2,0,0,2,2,7,-10,1
2126,22023,1629643,0022300282,"DEC 02, 2023",ORL @ BKN,L,4,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-5,1
2127,22023,1629643,0022301217,"DEC 08, 2023",ORL vs. DET,W,13,1,1,1.0,0,0,0.0,0,0,0.0,0,4,4,0,1,0,1,0,2,4,1
2128,22023,1629643,0022300329,"DEC 15, 2023",ORL @ BOS,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1
2129,22023,1629643,0022300344,"DEC 17, 2023",ORL @ BOS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,4,1
2130,22023,1629643,0022300366,"DEC 20, 2023",ORL vs. MIA,L,5,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,1,1,0,0,1,5,14,1
2131,22023,1629643,0022300415,"DEC 27, 2023",ORL vs. PHI,L,15,1,3,0.333,1,2,0.5,0,0,0.0,1,3,4,0,0,1,0,2,3,-2,1
2132,22023,1629643,0022300429,"DEC 29, 2023",ORL vs. NYK,W,12,1,5,0.2,0,4,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,5,1
2133,22023,1629643,0022300450,"DEC 31, 2023",ORL @ PHX,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
2134,22023,1629643,0022300476,"JAN 03, 2024",ORL @ SAC,L,27,4,5,0.8,3,4,0.75,0,0,0.0,1,6,7,3,0,1,0,2,11,4,1
2135,22023,1629643,0022300488,"JAN 05, 2024",ORL @ DEN,W,29,1,3,0.333,1,3,0.333,0,2,0.0,3,4,7,1,1,1,4,1,3,-2,1
2136,22023,1630591,0022300274,"DEC 01, 2023",ORL vs. WAS,W,27,5,9,0.556,2,6,0.333,3,5,0.6,0,2,2,4,3,2,3,4,15,10,1
2137,22023,1630591,0022300282,"DEC 02, 2023",ORL @ BKN,L,22,3,7,0.429,1,3,0.333,0,0,0.0,0,0,0,2,1,1,4,5,7,-14,1
2138,22023,1630591,0022301205,"DEC 06, 2023",ORL @ CLE,L,9,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,2,1,1,0,0,-6,1
2139,22023,1630591,0022300294,"DEC 11, 2023",ORL vs. CLE,W,28,4,6,0.667,2,4,0.5,2,2,1.0,1,3,4,3,0,1,1,2,12,10,1
2140,22023,1630591,0022300329,"DEC 15, 2023",ORL @ BOS,L,26,7,12,0.583,5,9,0.556,0,0,0.0,0,4,4,1,0,1,1,2,19,-9,1
2141,22023,1630591,0022300344,"DEC 17, 2023",ORL @ BOS,L,28,5,9,0.556,1,4,0.25,2,2,1.0,0,5,5,0,1,0,2,4,13,-9,1
2142,22023,1630591,0022300366,"DEC 20, 2023",ORL vs. MIA,L,21,5,9,0.556,1,5,0.2,0,0,0.0,0,1,1,3,0,1,1,0,11,-23,1
2143,22023,1630591,0022300407,"DEC 26, 2023",ORL @ WAS,W,29,4,11,0.364,3,10,0.3,0,0,0.0,1,2,3,1,3,1,2,1,11,-1,1
2144,22023,1630591,0022300415,"DEC 27, 2023",ORL vs. PHI,L,28,8,12,0.667,1,2,0.5,3,3,1.0,1,1,2,1,1,1,3,5,20,-17,1
2145,22023,1630591,0022300429,"DEC 29, 2023",ORL vs. NYK,W,31,8,15,0.533,2,7,0.286,3,6,0.5,0,2,2,6,0,1,3,4,21,9,1
2146,22023,1631094,0022300274,"DEC 01, 2023",ORL vs. WAS,W,38,11,20,0.55,3,4,0.75,3,3,1.0,3,10,13,7,0,0,2,2,28,1,1
2147,22023,1631094,0022300282,"DEC 02, 2023",ORL @ BKN,L,34,6,15,0.4,0,2,0.0,7,9,0.778,1,9,10,8,1,0,1,3,19,-16,1
2148,22023,1631094,0022301205,"DEC 06, 2023",ORL @ CLE,L,38,16,26,0.615,1,5,0.2,9,12,0.75,1,5,6,1,0,2,3,3,42,2,1
2149,22023,1631094,0022301217,"DEC 08, 2023",ORL vs. DET,W,30,9,17,0.529,0,3,0.0,6,7,0.857,0,4,4,2,2,0,0,3,24,25,1
2150,22023,1631094,0022300294,"DEC 11, 2023",ORL vs. CLE,W,36,9,21,0.429,0,3,0.0,2,3,0.667,4,6,10,4,1,0,8,0,20,6,1
2151,22023,1631094,0022300329,"DEC 15, 2023",ORL @ BOS,L,32,5,17,0.294,1,4,0.25,3,6,0.5,1,3,4,5,0,1,5,1,14,-13,1
2152,22023,1631094,0022300344,"DEC 17, 2023",ORL @ BOS,L,36,14,30,0.467,4,10,0.4,4,6,0.667,2,8,10,1,2,0,4,0,36,-11,1
2153,22023,1631094,0022300366,"DEC 20, 2023",ORL vs. MIA,L,34,2,12,0.167,0,3,0.0,6,8,0.75,0,8,8,8,1,0,3,1,10,-22,1
2154,22023,1631094,0022300378,"DEC 21, 2023",ORL @ MIL,L,34,6,17,0.353,3,5,0.6,8,10,0.8,0,7,7,4,0,1,2,4,23,-10,1
2155,22023,1631094,0022300391,"DEC 23, 2023",ORL @ IND,W,36,11,20,0.55,0,0,0.0,12,16,0.75,1,6,7,4,1,0,3,1,34,-2,1
2156,22023,204060,0022300274,"DEC 01, 2023",ORL vs. WAS,W,25,5,11,0.455,3,7,0.429,1,1,1.0,0,3,3,7,0,0,0,3,14,13,1
2157,22023,204060,0022300282,"DEC 02, 2023",ORL @ BKN,L,16,1,2,0.5,1,1,1.0,2,3,0.667,1,1,2,2,1,0,1,2,5,-10,1
2158,22023,204060,0022301205,"DEC 06, 2023",ORL @ CLE,L,17,0,1,0.0,0,1,0.0,0,0,0.0,0,4,4,3,1,0,0,3,0,-7,1
2159,22023,204060,0022301217,"DEC 08, 2023",ORL vs. DET,W,16,2,6,0.333,2,3,0.667,0,0,0.0,0,4,4,5,0,0,0,1,6,15,1
2160,22023,204060,0022300294,"DEC 11, 2023",ORL vs. CLE,W,20,2,5,0.4,2,4,0.5,6,6,1.0,1,3,4,3,0,1,1,2,12,-2,1
2161,22023,204060,0022300329,"DEC 15, 2023",ORL @ BOS,L,6,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,0,0,-12,1
2162,22023,204060,0022300535,"JAN 12, 2024",ORL @ MIA,L,20,5,10,0.5,4,8,0.5,0,1,0.0,0,0,0,6,3,0,2,2,14,0,1
2163,22023,204060,0022300557,"JAN 15, 2024",ORL @ NYK,W,20,3,6,0.5,0,1,0.0,0,0,0.0,0,1,1,4,0,0,1,2,6,6,1
2164,22023,204060,0022300570,"JAN 17, 2024",ORL @ ATL,L,20,1,5,0.2,1,5,0.2,0,0,0.0,0,4,4,3,1,0,3,4,3,3,1
2165,22023,204060,0022300130,"NOV 02, 2023",ORL @ UTA,W,24,1,5,0.2,1,4,0.25,1,2,0.5,1,1,2,1,1,0,0,0,4,-4,1
2166,22023,1630243,0022300415,"DEC 27, 2023",ORL vs. PHI,L,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,3,1
2167,22023,1630243,0022300476,"JAN 03, 2024",ORL @ SAC,L,38,2,7,0.286,0,3,0.0,1,2,0.5,0,2,2,6,2,1,0,5,5,1,1
2168,22023,1630243,0022300488,"JAN 05, 2024",ORL @ DEN,W,31,2,4,0.5,0,1,0.0,1,1,1.0,1,4,5,2,2,1,0,4,5,10,1
2169,22023,1630243,0022300499,"JAN 07, 2024",ORL vs. ATL,W,6,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,2,2,-3,1
2170,22023,1630243,0022300513,"JAN 09, 2024",ORL vs. MIN,L,28,3,9,0.333,3,4,0.75,2,2,1.0,1,2,3,3,1,0,2,1,11,-10,1
2171,22023,1630243,0022300535,"JAN 12, 2024",ORL @ MIA,L,7,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,4,1
2172,22023,1630243,0022300546,"JAN 13, 2024",ORL @ OKC,L,17,3,6,0.5,0,3,0.0,1,1,1.0,0,4,4,1,0,3,2,2,7,4,1
2173,22023,1641724,0022301217,"DEC 08, 2023",ORL vs. DET,W,5,2,2,1.0,1,1,1.0,1,2,0.5,0,1,1,1,0,0,0,1,6,3,1
2174,22023,1641724,0022300329,"DEC 15, 2023",ORL @ BOS,L,3,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,3,1
2175,22023,1641724,0022300344,"DEC 17, 2023",ORL @ BOS,L,2,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,4,1
2176,22023,1641724,0022300415,"DEC 27, 2023",ORL vs. PHI,L,1,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,3,1
2177,22023,1641724,0022300134,"NOV 04, 2023",ORL vs. LAL,W,3,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,3,1
2178,22023,1641724,0022300020,"NOV 14, 2023",ORL @ BKN,L,4,0,4,0.0,0,4,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
2179,22023,1641724,0022300209,"NOV 19, 2023",ORL @ IND,W,7,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,2,0,0,-11,1
2180,22023,1641724,0022300066,"OCT 25, 2023",ORL vs. HOU,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,9,1
2181,22023,1641724,0022300114,"OCT 31, 2023",ORL @ LAC,L,4,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-1,1
2182,22023,203914,0022300274,"DEC 01, 2023",ORL vs. WAS,W,22,3,9,0.333,1,6,0.167,1,2,0.5,0,0,0,0,0,0,1,0,8,-11,1
2183,22023,203914,0022300282,"DEC 02, 2023",ORL @ BKN,L,21,2,8,0.25,0,5,0.0,0,0,0.0,0,1,1,2,0,0,0,1,4,-7,1
2184,22023,203914,0022301205,"DEC 06, 2023",ORL @ CLE,L,31,1,7,0.143,0,4,0.0,6,6,1.0,1,2,3,3,1,0,0,4,8,0,1
2185,22023,203914,0022301217,"DEC 08, 2023",ORL vs. DET,W,23,4,8,0.5,2,5,0.4,1,1,1.0,0,3,3,1,2,0,1,3,11,23,1
2186,22023,203914,0022300294,"DEC 11, 2023",ORL vs. CLE,W,26,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,2,0,1,0,2,3,1,1
2187,22023,203914,0022300329,"DEC 15, 2023",ORL @ BOS,L,16,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,1,0,0,3,2,-10,1
2188,22023,203914,0022300344,"DEC 17, 2023",ORL @ BOS,L,26,0,3,0.0,0,3,0.0,0,0,0.0,0,1,1,2,0,0,0,1,0,-26,1
2189,22023,203914,0022300366,"DEC 20, 2023",ORL vs. MIA,L,20,0,2,0.0,0,2,0.0,0,0,0.0,3,0,3,1,2,0,0,3,0,4,1
2190,22023,203914,0022300378,"DEC 21, 2023",ORL @ MIL,L,35,5,11,0.455,2,6,0.333,2,3,0.667,1,1,2,5,0,0,0,4,14,-11,1
2191,22023,203914,0022300391,"DEC 23, 2023",ORL @ IND,W,35,5,9,0.556,2,4,0.5,3,3,1.0,0,1,1,3,2,0,3,2,15,0,1
2192,22023,1628365,0022300499,"JAN 07, 2024",ORL vs. ATL,W,15,0,2,0.0,0,0,0.0,0,4,0.0,0,2,2,4,1,0,1,0,0,-6,1
2193,22023,1628365,0022300513,"JAN 09, 2024",ORL vs. MIN,L,13,2,7,0.286,0,0,0.0,0,0,0.0,1,2,3,2,0,0,0,0,4,-3,1
2194,22023,1628365,0022300535,"JAN 12, 2024",ORL @ MIA,L,17,1,2,0.5,0,0,0.0,1,2,0.5,2,1,3,3,2,1,2,2,3,-6,1
2195,22023,1628365,0022300557,"JAN 15, 2024",ORL @ NYK,W,23,3,8,0.375,0,0,0.0,0,0,0.0,1,4,5,7,0,0,0,2,6,11,1
2196,22023,1628365,0022300570,"JAN 17, 2024",ORL @ ATL,L,30,5,8,0.625,0,0,0.0,0,0,0.0,1,3,4,1,3,0,4,5,10,-8,1
2197,22023,1628365,0022300172,"NOV 09, 2023",ORL vs. ATL,L,29,5,12,0.417,0,0,0.0,3,3,1.0,2,0,2,3,1,0,1,1,13,-2,1
2198,22023,1628365,0022300066,"OCT 25, 2023",ORL vs. HOU,W,25,5,9,0.556,0,0,0.0,0,0,0.0,3,1,4,2,3,0,1,0,10,12,1
2199,22023,1628365,0022300086,"OCT 27, 2023",ORL @ POR,W,25,4,8,0.5,0,2,0.0,0,0,0.0,1,1,2,6,0,0,1,0,8,11,1
2200,22023,1628365,0022300111,"OCT 30, 2023",ORL @ LAL,L,33,7,16,0.438,0,1,0.0,0,0,0.0,1,3,4,8,1,2,1,2,14,0,1
2201,22023,1628365,0022300114,"OCT 31, 2023",ORL @ LAC,L,32,6,11,0.545,0,0,0.0,0,1,0.0,1,4,5,1,1,0,2,3,12,-16,1
2202,22023,1629021,0022300274,"DEC 01, 2023",ORL vs. WAS,W,23,8,13,0.615,0,2,0.0,2,3,0.667,4,2,6,0,1,1,3,1,18,9,1
2203,22023,1629021,0022300282,"DEC 02, 2023",ORL @ BKN,L,22,6,9,0.667,2,2,1.0,4,5,0.8,1,1,2,2,0,1,2,2,18,-12,1
2204,22023,1629021,0022301205,"DEC 06, 2023",ORL @ CLE,L,21,5,7,0.714,0,1,0.0,1,4,0.25,1,3,4,0,2,0,3,2,11,-11,1
2205,22023,1629021,0022301217,"DEC 08, 2023",ORL vs. DET,W,16,2,4,0.5,0,0,0.0,0,0,0.0,1,4,5,2,0,0,2,1,4,5,1
2206,22023,1629021,0022300294,"DEC 11, 2023",ORL vs. CLE,W,18,4,9,0.444,0,2,0.0,0,1,0.0,0,2,2,0,1,0,0,3,8,-2,1
2207,22023,1629021,0022300329,"DEC 15, 2023",ORL @ BOS,L,13,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,2,0,0,3,3,2,-9,1
2208,22023,1629021,0022300344,"DEC 17, 2023",ORL @ BOS,L,12,1,3,0.333,1,2,0.5,3,4,0.75,0,2,2,0,0,0,0,3,6,-15,1
2209,22023,1629021,0022300366,"DEC 20, 2023",ORL vs. MIA,L,18,5,8,0.625,0,0,0.0,1,1,1.0,5,2,7,1,0,0,2,5,11,2,1
2210,22023,1629021,0022300378,"DEC 21, 2023",ORL @ MIL,L,27,10,15,0.667,1,4,0.25,0,0,0.0,3,5,8,2,1,1,1,1,21,23,1
2211,22023,1629021,0022300391,"DEC 23, 2023",ORL @ IND,W,20,3,3,1.0,0,0,0.0,3,4,0.75,2,1,3,3,0,0,0,1,9,12,1
2212,22023,1630532,0022300274,"DEC 01, 2023",ORL vs. WAS,W,34,9,17,0.529,1,3,0.333,12,14,0.857,1,6,7,8,0,0,0,0,31,0,1
2213,22023,1630532,0022300282,"DEC 02, 2023",ORL @ BKN,L,34,6,16,0.375,2,3,0.667,6,6,1.0,1,6,7,5,0,1,1,5,20,-17,1
2214,22023,1630532,0022301205,"DEC 06, 2023",ORL @ CLE,L,41,3,16,0.188,0,5,0.0,8,10,0.8,2,4,6,9,3,0,2,1,14,-2,1
2215,22023,1630532,0022301217,"DEC 08, 2023",ORL vs. DET,W,31,12,20,0.6,2,4,0.5,1,1,1.0,0,2,2,3,0,0,0,0,27,19,1
2216,22023,1630532,0022300294,"DEC 11, 2023",ORL vs. CLE,W,33,7,18,0.389,0,5,0.0,5,7,0.714,1,7,8,4,0,0,1,4,19,11,1
2217,22023,1630532,0022300329,"DEC 15, 2023",ORL @ BOS,L,34,6,14,0.429,1,4,0.25,4,4,1.0,0,5,5,5,3,0,6,4,17,-9,1
2218,22023,1630532,0022300344,"DEC 17, 2023",ORL @ BOS,L,37,3,14,0.214,0,4,0.0,2,2,1.0,2,6,8,6,0,0,0,2,8,-12,1
2219,22023,1630532,0022300366,"DEC 20, 2023",ORL vs. MIA,L,32,5,14,0.357,0,4,0.0,5,6,0.833,0,6,6,5,2,1,0,1,15,-13,1
2220,22023,1630532,0022300378,"DEC 21, 2023",ORL @ MIL,L,39,13,23,0.565,1,6,0.167,2,4,0.5,1,5,6,6,1,0,2,4,29,-7,1
2221,22023,1630532,0022300391,"DEC 23, 2023",ORL @ IND,W,36,8,14,0.571,0,2,0.0,8,8,1.0,1,5,6,0,1,0,1,4,24,0,1
2222,22023,1629678,0022300282,"DEC 02, 2023",ORL @ BKN,L,4,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-5,1
2223,22023,1629678,0022301217,"DEC 08, 2023",ORL vs. DET,W,4,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,2,3,2,1,1
2224,22023,1629678,0022300329,"DEC 15, 2023",ORL @ BOS,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,1,0,3,1
2225,22023,1629678,0022300344,"DEC 17, 2023",ORL @ BOS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,4,1
2226,22023,1629678,0022300415,"DEC 27, 2023",ORL vs. PHI,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1
2227,22023,1629678,0022300476,"JAN 03, 2024",ORL @ SAC,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,5,1
2228,22023,1629678,0022300488,"JAN 05, 2024",ORL @ DEN,W,9,2,3,0.667,1,2,0.5,0,0,0.0,1,0,1,1,0,0,0,0,5,0,1
2229,22023,1629678,0022300134,"NOV 04, 2023",ORL vs. LAL,W,3,2,4,0.5,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,0,5,3,1
2230,22023,1629678,0022300209,"NOV 19, 2023",ORL @ IND,W,5,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0,0,0,0,1,1,0,-12,1
2231,22023,1629678,0022300038,"NOV 21, 2023",ORL vs. TOR,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
2232,22023,1628976,0022300366,"DEC 20, 2023",ORL vs. MIA,L,23,3,4,0.75,1,2,0.5,1,2,0.5,1,5,6,1,0,0,0,3,8,3,1
2233,22023,1628976,0022300378,"DEC 21, 2023",ORL @ MIL,L,21,2,6,0.333,0,3,0.0,0,0,0.0,1,3,4,2,0,1,0,2,4,-27,1
2234,22023,1628976,0022300391,"DEC 23, 2023",ORL @ IND,W,16,2,6,0.333,0,1,0.0,0,0,0.0,3,5,8,4,0,0,1,1,4,-16,1
2235,22023,1628976,0022300407,"DEC 26, 2023",ORL @ WAS,W,21,2,3,0.667,1,1,1.0,1,2,0.5,0,4,4,2,0,1,2,1,6,12,1
2236,22023,1628976,0022300415,"DEC 27, 2023",ORL vs. PHI,L,22,1,4,0.25,0,2,0.0,2,2,1.0,2,2,4,1,0,2,1,0,4,-8,1
2237,22023,1628976,0022300450,"DEC 31, 2023",ORL @ PHX,L,24,6,7,0.857,3,3,1.0,2,2,1.0,1,4,5,2,0,0,3,2,17,14,1
2238,22023,1628976,0022300463,"JAN 02, 2024",ORL @ GSW,L,20,1,5,0.2,0,1,0.0,4,4,1.0,0,2,2,1,1,1,0,1,6,4,1
2239,22023,1628976,0022300476,"JAN 03, 2024",ORL @ SAC,L,21,3,7,0.429,3,3,1.0,0,0,0.0,1,6,7,3,0,0,1,4,9,9,1
2240,22023,1628976,0022300557,"JAN 15, 2024",ORL @ NYK,W,19,7,11,0.636,1,3,0.333,2,2,1.0,1,2,3,0,0,1,0,1,17,14,1
2241,22023,1628976,0022300570,"JAN 17, 2024",ORL @ ATL,L,24,6,7,0.857,3,4,0.75,3,4,0.75,2,3,5,2,2,1,0,1,18,0,1
2242,22023,1629048,0022300274,"DEC 01, 2023",ORL vs. WAS,W,24,1,1,1.0,1,1,1.0,0,0,0.0,1,4,5,4,0,2,3,4,3,2,1
2243,22023,1629048,0022300282,"DEC 02, 2023",ORL @ BKN,L,15,1,6,0.167,0,0,0.0,1,2,0.5,3,2,5,0,0,1,0,2,3,-4,1
2244,22023,1629048,0022301205,"DEC 06, 2023",ORL @ CLE,L,25,3,4,0.75,0,1,0.0,0,1,0.0,0,3,3,3,0,1,0,3,6,-1,1
2245,22023,1629048,0022301217,"DEC 08, 2023",ORL vs. DET,W,28,6,7,0.857,0,0,0.0,1,1,1.0,4,4,8,2,0,4,1,1,13,26,1
2246,22023,1629048,0022300294,"DEC 11, 2023",ORL vs. CLE,W,29,6,8,0.75,0,0,0.0,3,4,0.75,3,4,7,2,0,4,0,3,15,8,1
2247,22023,1629048,0022300329,"DEC 15, 2023",ORL @ BOS,L,27,7,8,0.875,0,0,0.0,1,2,0.5,5,6,11,1,0,0,4,2,15,-1,1
2248,22023,1629048,0022300344,"DEC 17, 2023",ORL @ BOS,L,26,2,6,0.333,0,0,0.0,0,0,0.0,2,6,8,1,2,3,1,3,4,1,1
2249,22023,1629048,0022300366,"DEC 20, 2023",ORL vs. MIA,L,12,2,3,0.667,0,0,0.0,0,0,0.0,3,3,6,1,0,2,1,0,4,0,1
2250,22023,1629048,0022300391,"DEC 23, 2023",ORL @ IND,W,11,0,0,0.0,0,0,0.0,1,2,0.5,1,0,1,2,2,1,2,1,1,11,1
2251,22023,1629048,0022300407,"DEC 26, 2023",ORL @ WAS,W,12,4,5,0.8,0,0,0.0,2,2,1.0,4,3,7,3,0,1,0,0,10,-1,1
2252,22023,1630175,0022300274,"DEC 01, 2023",ORL vs. WAS,W,17,1,3,0.333,0,0,0.0,2,2,1.0,0,1,1,2,2,1,1,5,4,-4,1
2253,22023,1630175,0022300282,"DEC 02, 2023",ORL @ BKN,L,31,8,17,0.471,2,6,0.333,2,2,1.0,1,5,6,1,0,1,1,3,20,-32,1
2254,22023,1630175,0022301205,"DEC 06, 2023",ORL @ CLE,L,32,8,14,0.571,1,4,0.25,2,3,0.667,1,6,7,2,1,2,2,3,19,-5,1
2255,22023,1630175,0022301217,"DEC 08, 2023",ORL vs. DET,W,24,6,12,0.5,1,3,0.333,3,3,1.0,0,3,3,6,0,0,1,4,16,23,1
2256,22023,1630175,0022300294,"DEC 11, 2023",ORL vs. CLE,W,18,3,6,0.5,1,1,1.0,1,2,0.5,1,1,2,4,0,0,0,3,8,-2,1
2257,22023,1630175,0022300329,"DEC 15, 2023",ORL @ BOS,L,20,5,8,0.625,2,3,0.667,5,6,0.833,0,0,0,4,1,0,1,3,17,-12,1
2258,22023,1630175,0022300344,"DEC 17, 2023",ORL @ BOS,L,19,2,8,0.25,0,2,0.0,2,2,1.0,1,0,1,4,0,0,1,0,6,-14,1
2259,22023,1630175,0022300366,"DEC 20, 2023",ORL vs. MIA,L,25,8,13,0.615,2,5,0.4,2,2,1.0,1,3,4,3,1,1,3,4,20,-6,1
2260,22023,1630175,0022300378,"DEC 21, 2023",ORL @ MIL,L,33,7,17,0.412,1,6,0.167,3,3,1.0,4,7,11,6,2,0,0,2,18,16,1
2261,22023,1630175,0022300391,"DEC 23, 2023",ORL @ IND,W,24,4,11,0.364,2,6,0.333,2,4,0.5,1,5,6,3,1,0,0,3,12,7,1
2262,22023,1630703,0022300289,"DEC 02, 2023",POR @ UTA,L,21,6,15,0.4,2,5,0.4,3,4,0.75,2,3,5,3,1,0,2,5,17,-5,1
2263,22023,1630703,0022301214,"DEC 06, 2023",POR @ GSW,L,26,4,9,0.444,0,3,0.0,1,2,0.5,2,0,2,4,1,0,1,5,9,-15,1
2264,22023,1630703,0022301226,"DEC 08, 2023",POR vs. DAL,L,30,4,17,0.235,0,6,0.0,2,3,0.667,1,2,3,3,0,0,4,4,10,-19,1
2265,22023,1630703,0022300304,"DEC 11, 2023",POR @ LAC,L,30,8,16,0.5,3,4,0.75,0,0,0.0,1,3,4,6,0,2,3,5,19,11,1
2266,22023,1630703,0022300323,"DEC 14, 2023",POR vs. UTA,L,35,9,21,0.429,2,7,0.286,3,3,1.0,0,2,2,10,1,0,4,1,23,0,1
2267,22023,1630703,0022300341,"DEC 16, 2023",POR vs. DAL,L,24,5,10,0.5,1,1,1.0,2,2,1.0,0,3,3,2,0,1,3,3,13,-8,1
2268,22023,1630703,0022300348,"DEC 17, 2023",POR vs. GSW,L,22,4,9,0.444,1,4,0.25,5,5,1.0,0,1,1,2,1,0,1,2,14,0,1
2269,22023,1630703,0022300363,"DEC 19, 2023",POR vs. PHX,W,30,3,9,0.333,0,2,0.0,3,3,1.0,1,3,4,5,0,0,5,4,9,-5,1
2270,22023,1630703,0022300381,"DEC 21, 2023",POR vs. WAS,L,26,0,5,0.0,0,0,0.0,4,4,1.0,0,4,4,2,0,0,1,3,4,7,1
2271,22023,1630703,0022300399,"DEC 23, 2023",POR @ GSW,L,23,4,9,0.444,2,4,0.5,2,4,0.5,0,1,1,2,3,0,2,4,12,-12,1
2272,22023,1629014,0022301214,"DEC 06, 2023",POR @ GSW,L,37,10,27,0.37,6,13,0.462,2,2,1.0,1,0,1,4,0,0,1,3,28,2,1
2273,22023,1629014,0022301226,"DEC 08, 2023",POR vs. DAL,L,36,10,21,0.476,4,10,0.4,6,6,1.0,2,3,5,8,1,0,6,4,30,-10,1
2274,22023,1629014,0022300304,"DEC 11, 2023",POR @ LAC,L,38,10,23,0.435,5,11,0.455,13,13,1.0,0,1,1,4,0,1,3,1,38,-9,1
2275,22023,1629014,0022300323,"DEC 14, 2023",POR vs. UTA,L,22,3,8,0.375,2,6,0.333,1,2,0.5,0,1,1,6,1,0,2,1,9,-24,1
2276,22023,1629014,0022300341,"DEC 16, 2023",POR vs. DAL,L,35,13,22,0.591,2,8,0.25,5,5,1.0,2,6,8,6,2,0,3,2,33,4,1
2277,22023,1629014,0022300348,"DEC 17, 2023",POR vs. GSW,L,36,9,20,0.45,0,5,0.0,6,6,1.0,0,3,3,7,1,0,4,3,24,-1,1
2278,22023,1629014,0022300363,"DEC 19, 2023",POR vs. PHX,W,38,9,23,0.391,2,7,0.286,3,5,0.6,0,3,3,7,1,0,1,2,23,4,1
