,SEASON_ID,GAME_ID,GAME_DATE,HOME_TEAM,PTS_HOME,MIN_HOME,FGM_HOME,FGA_HOME,FG_PCT_HOME,FG3M_HOME,FG3A_HOME,FG3_PCT_HOME,FTM_HOME,FTA_HOME,FT_PCT_HOME,OREB_HOME,DREB_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,PLUS_MINUS_HOME,AWAY_TEAM,PTS_AWAY,MIN_AWAY,FGM_AWAY,FGA_AWAY,FG_PCT_AWAY,FG3M_AWAY,FG3A_AWAY,FG3_PCT_AWAY,FTM_AWAY,FTA_AWAY,FT_PCT_AWAY,OREB_AWAY,DREB_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY,PLUS_MINUS_AWAY,WINNING_TEAM,HOME_TEAM_ELO,AWAY_TEAM_ELO
5443,22018,21800523,2018-12-28,NOP,114,240,44,96,0.458,4,23,0.174,22,27,0.815,20,29,49,22,7,4,11,28,2.0,DAL,112,239,37,78,0.474,15,32,0.469,23,33,0.697,11,28,39,19,7,6,16,22,-2.0,NOP,1457.09,1471.67
5444,22018,21800525,2018-12-28,PHX,102,239,39,90,0.433,9,29,0.31,15,16,0.938,7,27,34,22,12,7,17,18,-16.0,OKC,118,240,51,95,0.537,7,20,0.35,9,13,0.692,11,38,49,22,12,4,16,13,16.0,OKC,1266.97,1657.52
5445,22018,21800519,2018-12-28,ORL,116,237,44,93,0.473,9,26,0.346,19,22,0.864,11,49,60,29,3,8,15,20,29.0,TOR,87,240,28,95,0.295,12,34,0.353,19,24,0.792,14,27,41,18,4,10,11,21,-29.0,ORL,1289.04,1747.2
5446,22018,21800528,2018-12-29,NOP,104,241,41,92,0.446,9,28,0.321,13,17,0.765,8,37,45,25,7,5,14,23,-4.0,HOU,108,239,35,81,0.432,16,46,0.348,22,28,0.786,8,31,39,21,9,7,12,20,4.0,HOU,1455.8,1721.64
5447,22018,21800530,2018-12-29,WAS,130,242,48,93,0.516,13,37,0.351,21,24,0.875,9,33,42,35,8,6,12,18,4.0,CHA,126,240,47,90,0.522,13,31,0.419,19,24,0.792,10,31,41,22,9,4,16,29,-4.0,WAS,1552.06,1474.89
5448,22018,21800532,2018-12-29,UTA,129,241,51,93,0.548,16,36,0.444,11,14,0.786,15,45,60,30,8,6,17,27,32.0,NYK,97,240,32,86,0.372,15,32,0.469,18,22,0.818,8,27,35,17,10,1,15,19,-32.0,UTA,1542.5,1235.29
5449,22018,21800531,2018-12-29,MEM,103,240,36,76,0.474,7,26,0.269,24,29,0.828,8,28,36,24,11,2,16,22,-9.0,BOS,112,240,40,80,0.5,16,36,0.444,16,18,0.889,7,29,36,29,10,4,17,24,9.0,BOS,1534.77,1640.94
5450,22018,21800527,2018-12-29,MIL,129,241,47,96,0.49,21,51,0.412,14,16,0.875,5,34,39,30,6,5,10,22,14.0,BKN,115,240,38,79,0.481,15,35,0.429,24,35,0.686,5,35,40,28,6,3,14,17,-14.0,MIL,1508.17,1267.67
5451,22018,21800534,2018-12-29,POR,105,241,39,91,0.429,9,31,0.29,18,22,0.818,11,35,46,18,6,4,13,17,-10.0,GSW,115,239,40,80,0.5,12,25,0.48,23,28,0.821,5,37,42,27,9,4,12,18,10.0,GSW,1610.44,1922.03
5452,22018,21800533,2018-12-29,PHX,118,241,49,91,0.538,11,29,0.379,9,14,0.643,12,25,37,29,15,5,13,21,-4.0,DEN,122,242,42,76,0.553,18,35,0.514,20,26,0.769,10,30,40,31,10,3,21,20,4.0,DEN,1265.58,1419.89
5453,22018,21800529,2018-12-29,ATL,111,240,43,98,0.439,10,37,0.27,15,25,0.6,17,36,53,27,7,4,13,25,3.0,CLE,108,241,40,85,0.471,5,23,0.217,23,29,0.793,10,34,44,27,9,2,12,23,-3.0,ATL,1583.95,1693.13
5454,22018,21800535,2018-12-29,LAC,111,240,36,82,0.439,9,20,0.45,30,38,0.789,7,33,40,22,9,2,17,25,-11.0,SAS,122,239,44,87,0.506,6,23,0.261,28,31,0.903,8,41,49,27,10,4,15,25,11.0,SAS,1691.62,1823.79
5455,22018,21800536,2018-12-30,ORL,109,241,40,85,0.471,7,24,0.292,22,24,0.917,9,36,45,21,7,4,13,20,2.0,DET,107,241,39,92,0.424,8,31,0.258,21,23,0.913,17,34,51,21,6,2,11,21,-2.0,ORL,1289.79,1453.33
5456,22018,21800538,2018-12-30,TOR,95,239,34,92,0.37,9,33,0.273,18,20,0.9,17,35,52,17,5,8,11,15,6.0,CHI,89,239,33,80,0.413,7,20,0.35,16,18,0.889,7,37,44,16,7,2,16,16,-6.0,TOR,1749.35,1489.71
5457,22018,21800537,2018-12-30,MIA,104,242,37,90,0.411,8,24,0.333,22,28,0.786,17,35,52,19,8,6,19,28,-9.0,MIN,113,240,38,94,0.404,8,24,0.333,29,36,0.806,17,32,49,24,11,10,10,22,9.0,MIN,1504.54,1290.36
5458,22018,21800540,2018-12-30,POR,129,240,49,83,0.59,12,22,0.545,19,25,0.76,7,52,59,28,2,2,21,22,34.0,PHI,95,241,34,96,0.354,8,43,0.186,19,27,0.704,9,27,36,18,15,2,11,21,-34.0,POR,1612.89,1234.4
5459,22018,21800541,2018-12-30,LAL,121,239,47,98,0.48,15,44,0.341,12,20,0.6,12,38,50,30,7,5,14,17,7.0,SAC,114,240,46,95,0.484,13,34,0.382,9,12,0.75,9,36,45,24,8,5,13,23,-7.0,LAL,1215.79,1324.92
5460,22018,21800539,2018-12-30,DAL,105,239,37,81,0.457,14,39,0.359,17,22,0.773,9,40,49,21,8,3,23,19,2.0,OKC,103,241,40,93,0.43,9,38,0.237,14,21,0.667,7,32,39,17,15,2,11,23,-2.0,DAL,1472.34,1656.93
5461,22018,21800546,2018-12-31,NOP,123,239,45,87,0.517,14,25,0.56,19,21,0.905,11,33,44,28,3,2,15,21,9.0,MIN,114,239,43,93,0.462,9,28,0.321,19,23,0.826,12,27,39,29,10,9,7,18,-9.0,NOP,1457.87,1288.46
5462,22018,21800542,2018-12-31,IND,116,241,42,84,0.5,11,24,0.458,21,29,0.724,8,31,39,29,13,6,11,18,8.0,ATL,108,240,41,95,0.432,13,32,0.406,13,19,0.684,21,32,53,24,8,5,17,23,-8.0,IND,1555.55,1582.64
5463,22018,21800548,2018-12-31,PHX,109,242,37,85,0.435,9,26,0.346,26,30,0.867,7,31,38,20,7,3,13,29,-23.0,GSW,132,242,46,84,0.548,14,28,0.5,26,32,0.813,7,37,44,31,7,8,15,24,23.0,GSW,1264.45,1923.11
5464,22018,21800545,2018-12-31,SAS,120,239,45,91,0.495,14,26,0.538,16,18,0.889,8,35,43,27,6,4,11,17,9.0,BOS,111,240,43,88,0.489,11,34,0.324,14,20,0.7,9,31,40,30,5,8,12,17,-9.0,SAS,1825.89,1639.01
5465,22018,21800547,2018-12-31,OKC,122,241,46,103,0.447,6,24,0.25,24,35,0.686,11,35,46,22,13,3,10,30,21.8,DAL,102,242,31,74,0.419,14,38,0.368,26,34,0.765,5,44,49,21,7,3,26,29,-20.2,OKC,1659.15,1470.24
5466,22018,21800544,2018-12-31,HOU,113,240,31,70,0.443,18,41,0.439,33,45,0.733,7,39,46,19,5,4,13,25,12.0,MEM,101,240,38,82,0.463,6,25,0.24,19,30,0.633,6,33,39,24,11,4,10,31,-12.0,HOU,1723.79,1532.77
5467,22018,21800543,2018-12-31,CHA,125,240,42,85,0.494,11,24,0.458,30,33,0.909,6,40,46,29,8,1,8,16,25.0,ORL,100,240,38,92,0.413,10,35,0.286,14,19,0.737,13,35,48,22,6,5,11,21,-25.0,CHA,1477.15,1287.65
5468,22018,21800553,2019-01-01,LAC,113,240,42,91,0.462,5,25,0.2,24,34,0.706,12,29,41,18,12,0,13,29,-6.0,PHI,119,240,42,87,0.483,12,26,0.462,23,33,0.697,17,38,55,25,7,7,20,28,6.0,PHI,1690.46,1235.43
5469,22018,21800550,2019-01-01,MIL,121,241,47,79,0.595,10,27,0.37,17,26,0.654,5,38,43,28,7,6,13,19,23.0,DET,98,239,35,92,0.38,12,33,0.364,16,21,0.762,14,29,43,23,7,2,14,26,-23.0,MIL,1510.09,1451.51
5470,22018,21800552,2019-01-01,SAC,108,267,44,115,0.383,11,33,0.333,9,12,0.75,14,39,53,24,13,4,13,23,-5.0,POR,113,265,39,90,0.433,9,32,0.281,26,30,0.867,10,46,56,22,11,10,18,19,5.0,POR,1323.64,1614.0
5471,22018,21800549,2019-01-01,TOR,122,239,45,82,0.549,7,20,0.35,25,35,0.714,5,40,45,18,4,6,9,21,6.0,UTA,116,239,42,97,0.433,9,32,0.281,23,29,0.793,12,31,43,23,6,4,4,27,-6.0,TOR,1751.44,1540.64
5472,22018,21800551,2019-01-01,DEN,115,240,44,95,0.463,12,34,0.353,15,23,0.652,16,37,53,36,7,6,8,19,7.0,NYK,108,240,42,93,0.452,11,27,0.407,13,18,0.722,15,28,43,28,4,3,8,21,-7.0,DEN,1421.97,1233.42
5473,22018,21800554,2019-01-02,CHA,84,240,32,90,0.356,6,32,0.188,14,19,0.737,12,34,46,23,4,3,14,20,-38.0,DAL,122,240,44,95,0.463,18,45,0.4,16,18,0.889,12,45,57,31,9,4,10,14,38.0,DAL,1475.37,1471.95
5474,22018,21800561,2019-01-02,PHX,127,240,43,95,0.453,11,34,0.324,30,36,0.833,13,24,37,22,10,3,15,34,-5.0,PHI,132,240,40,74,0.541,11,24,0.458,41,54,0.759,8,36,44,27,9,3,17,30,5.0,PHI,1262.91,1236.76
5475,22018,21800562,2019-01-02,LAL,100,239,37,89,0.416,7,27,0.259,19,32,0.594,8,46,54,24,8,9,17,26,-7.0,OKC,107,239,40,105,0.381,7,31,0.226,20,31,0.645,17,47,64,22,8,5,11,24,7.0,OKC,1214.61,1660.22
5476,22018,21800558,2019-01-02,BOS,115,239,45,76,0.592,12,30,0.4,13,15,0.867,3,30,33,34,10,9,16,21,13.0,MIN,102,240,40,84,0.476,7,23,0.304,15,21,0.714,8,26,34,24,7,2,14,16,-13.0,BOS,1641.3,1286.32
5477,22018,21800557,2019-01-02,BKN,126,240,47,93,0.505,16,31,0.516,16,21,0.762,12,31,43,27,7,5,10,23,5.0,NOP,121,241,46,87,0.529,10,23,0.435,19,27,0.704,10,31,41,19,7,5,12,20,-5.0,BKN,1268.36,1457.28
5478,22018,21800555,2019-01-02,CLE,92,239,34,75,0.453,13,31,0.419,11,13,0.846,2,20,22,23,8,3,12,16,-25.0,MIA,117,241,44,86,0.512,16,31,0.516,13,17,0.765,13,34,47,29,8,3,13,13,25.0,MIA,1691.62,1505.98
5479,22018,21800560,2019-01-02,MEM,94,240,36,78,0.462,4,18,0.222,18,21,0.857,8,36,44,21,2,5,11,22,-7.0,DET,101,239,36,83,0.434,16,40,0.4,13,22,0.591,7,35,42,23,7,3,7,17,7.0,DET,1531.26,1452.86
5480,22018,21800556,2019-01-02,WAS,114,240,43,92,0.467,11,29,0.379,17,23,0.739,10,38,48,29,10,2,10,20,16.0,ATL,98,240,40,95,0.421,10,31,0.323,8,13,0.615,13,37,50,26,5,6,14,19,-16.0,WAS,1553.56,1581.23
5481,22018,21800559,2019-01-02,CHI,84,238,36,86,0.419,7,20,0.35,5,8,0.625,5,27,32,18,8,0,11,17,-28.0,ORL,112,240,44,76,0.579,11,26,0.423,13,18,0.722,4,37,41,31,5,9,13,10,28.0,ORL,1488.2,1289.09
5482,22018,21800565,2019-01-03,GSW,134,264,53,102,0.52,14,37,0.378,14,15,0.933,9,38,47,33,8,6,14,19,-1.0,HOU,135,265,45,99,0.455,21,54,0.389,24,28,0.857,13,35,48,30,8,5,10,20,1.0,HOU,1921.83,1725.01
5483,22018,21800563,2019-01-03,SAS,125,239,47,85,0.553,13,27,0.481,18,20,0.9,8,36,44,32,7,0,12,19,18.0,TOR,107,241,39,87,0.448,6,30,0.2,23,29,0.793,9,30,39,21,9,6,10,23,-18.0,SAS,1827.83,1749.61
5484,22018,21800564,2019-01-03,SAC,113,241,45,90,0.5,13,31,0.419,10,15,0.667,7,26,33,25,5,3,8,23,-4.0,DEN,117,240,41,89,0.461,14,39,0.359,21,30,0.7,16,38,54,24,3,3,14,20,4.0,DEN,1322.2,1423.17
5485,22018,21800573,2019-01-04,PHX,111,239,41,77,0.532,9,19,0.474,20,27,0.741,7,18,25,24,13,9,17,26,-10.0,LAC,121,240,43,84,0.512,10,24,0.417,25,32,0.781,16,27,43,31,12,7,20,27,10.0,LAC,1261.69,1691.58
5486,22018,21800575,2019-01-04,POR,109,240,41,95,0.432,9,31,0.29,18,21,0.857,11,39,50,30,6,5,12,17,-2.0,OKC,111,242,40,94,0.426,8,25,0.32,23,26,0.885,11,38,49,18,9,6,10,21,2.0,OKC,1612.54,1661.51
5487,22018,21800569,2019-01-04,CHI,116,264,47,91,0.516,12,28,0.429,10,13,0.769,8,32,40,30,10,2,17,23,-3.0,IND,119,265,49,93,0.527,9,28,0.321,12,17,0.706,9,31,40,25,7,3,13,17,3.0,IND,1486.74,1555.55
5488,22018,21800567,2019-01-04,CLE,91,241,32,82,0.39,11,21,0.524,16,17,0.941,7,32,39,14,6,1,13,21,-26.0,UTA,117,241,42,82,0.512,14,35,0.4,19,22,0.864,8,39,47,28,6,9,11,19,26.0,UTA,1690.06,1542.12
5489,22018,21800574,2019-01-04,LAL,112,241,43,98,0.439,11,37,0.297,15,20,0.75,12,43,55,23,4,7,16,27,-7.0,NYK,119,240,37,99,0.374,11,37,0.297,34,41,0.829,13,43,56,20,12,4,6,20,7.0,NYK,1213.03,1234.84
5490,22018,21800570,2019-01-04,MEM,100,240,42,93,0.452,5,24,0.208,11,15,0.733,8,32,40,23,9,5,13,24,-9.0,BKN,109,240,36,79,0.456,13,34,0.382,24,26,0.923,8,37,45,25,6,2,20,19,9.0,BKN,1529.92,1269.59
5491,22018,21800566,2019-01-04,BOS,114,239,42,96,0.438,21,45,0.467,9,11,0.818,14,39,53,35,12,4,12,16,21.0,DAL,93,240,34,88,0.386,11,44,0.25,14,19,0.737,11,38,49,16,9,2,14,13,-21.0,BOS,1643.5,1469.87
5492,22018,21800572,2019-01-04,MIL,144,240,55,100,0.55,14,40,0.35,20,28,0.714,12,42,54,36,11,8,14,26,32.0,ATL,112,241,37,85,0.435,14,41,0.341,24,35,0.686,5,26,31,26,11,3,21,23,-32.0,MIL,1511.43,1579.95
5493,22018,21800571,2019-01-04,MIN,120,240,47,91,0.516,9,26,0.346,17,23,0.739,10,44,54,29,6,2,11,20,17.0,ORL,103,240,42,88,0.477,9,27,0.333,10,19,0.526,5,30,35,28,7,7,11,20,-17.0,MIN,1288.0,1287.51
5494,22018,21800568,2019-01-04,MIA,115,240,44,91,0.484,9,29,0.31,18,25,0.72,11,37,48,28,7,6,16,18,6.0,WAS,109,238,42,98,0.429,10,36,0.278,15,19,0.789,10,31,41,24,8,2,10,18,-6.0,MIA,1507.3,1552.39
5495,22018,21800578,2019-01-05,PHI,106,241,39,83,0.47,6,26,0.231,22,33,0.667,8,41,49,31,7,5,10,20,6.0,DAL,100,240,38,88,0.432,9,31,0.29,15,23,0.652,9,40,49,27,4,3,15,23,-6.0,PHI,1237.32,1469.38
5496,22018,21800581,2019-01-05,SAS,108,240,36,73,0.493,7,22,0.318,29,35,0.829,3,40,43,26,10,3,15,19,20.0,MEM,88,241,31,82,0.378,11,28,0.393,15,19,0.789,8,34,42,21,12,3,20,29,-20.0,SAS,1830.18,1527.7
5497,22018,21800577,2019-01-05,DET,105,239,39,82,0.476,11,25,0.44,16,20,0.8,5,39,44,18,7,2,18,23,-5.0,UTA,110,240,39,82,0.476,7,21,0.333,25,32,0.781,7,35,42,24,12,6,12,23,5.0,UTA,1451.39,1543.39
5498,22018,21800579,2019-01-05,CLE,98,241,36,88,0.409,12,33,0.364,14,18,0.778,10,24,34,22,12,3,17,23,-35.0,NOP,133,241,47,81,0.58,14,27,0.519,25,29,0.862,10,34,44,29,13,7,14,18,35.0,NOP,1688.56,1458.72
5499,22018,21800582,2019-01-05,POR,110,240,43,94,0.457,9,28,0.321,15,20,0.75,17,30,47,27,7,2,9,11,9.0,HOU,101,239,39,84,0.464,13,38,0.342,10,12,0.833,10,30,40,13,6,5,12,22,-9.0,POR,1613.57,1724.07
5500,22018,21800583,2019-01-05,SAC,123,240,46,97,0.474,20,36,0.556,11,14,0.786,14,29,43,34,12,0,8,18,-4.0,GSW,127,242,47,93,0.505,21,47,0.447,12,14,0.857,12,35,47,29,5,8,13,16,4.0,GSW,1321.15,1922.7
5501,22018,21800576,2019-01-05,DEN,123,241,47,102,0.461,14,39,0.359,15,20,0.75,17,29,46,30,10,6,7,19,13.0,CHA,110,239,39,82,0.476,11,29,0.379,21,26,0.808,12,35,47,22,7,4,17,18,-13.0,DEN,1424.53,1474.1
5502,22018,21800580,2019-01-05,MIL,116,238,40,81,0.494,14,37,0.378,22,27,0.815,4,34,38,29,9,2,14,20,-7.0,TOR,123,240,42,82,0.512,14,31,0.452,25,31,0.806,4,34,38,28,9,6,11,22,7.0,TOR,1510.08,1750.82
5503,22018,21800588,2019-01-06,OKC,98,240,38,88,0.432,10,25,0.4,12,19,0.632,7,34,41,22,8,3,14,17,-18.0,WAS,116,240,44,101,0.436,10,37,0.27,18,22,0.818,16,39,55,25,8,8,9,16,18.0,WAS,1659.95,1553.87
5504,22018,21800584,2019-01-06,CHI,100,240,41,88,0.466,7,18,0.389,11,15,0.733,11,33,44,20,6,4,12,15,-17.0,BKN,117,240,42,83,0.506,16,46,0.348,17,22,0.773,6,32,38,29,6,3,9,16,17.0,BKN,1485.3,1270.95
5505,22018,21800586,2019-01-06,LAC,106,241,40,93,0.43,8,22,0.364,18,23,0.783,11,42,53,20,5,5,7,21,10.0,ORL,96,240,33,89,0.371,9,31,0.29,21,29,0.724,13,41,54,24,6,7,12,18,-10.0,LAC,1693.83,1285.43
5506,22018,21800590,2019-01-06,PHX,113,239,43,83,0.518,10,25,0.4,17,19,0.895,3,33,36,23,8,4,14,25,-6.0,CHA,119,241,44,91,0.484,7,25,0.28,24,34,0.706,14,32,46,22,9,1,15,21,6.0,CHA,1260.33,1475.31
5507,22018,21800585,2019-01-06,MIN,108,240,41,89,0.461,11,32,0.344,15,21,0.714,8,42,50,24,10,9,14,27,22.0,LAL,86,241,32,87,0.368,5,22,0.227,17,28,0.607,12,36,48,20,6,4,21,20,-22.0,MIN,1289.97,1211.16
5508,22018,21800589,2019-01-06,TOR,121,240,44,85,0.518,17,33,0.515,16,17,0.941,8,33,41,30,9,4,15,21,16.0,IND,105,240,43,94,0.457,4,17,0.235,15,20,0.75,12,32,44,24,8,4,14,19,-16.0,TOR,1753.02,1553.48
5509,22018,21800587,2019-01-06,ATL,106,240,43,91,0.473,10,24,0.417,10,13,0.769,14,45,59,25,7,2,17,22,24.0,MIA,82,239,31,87,0.356,5,34,0.147,15,27,0.556,12,29,41,23,11,7,13,17,-24.0,ATL,1581.93,1505.42
5510,22018,21800593,2019-01-07,HOU,125,240,38,76,0.5,22,47,0.468,27,34,0.794,4,30,34,28,8,3,15,23,12.0,DEN,113,240,44,93,0.473,7,29,0.241,18,21,0.857,14,32,46,26,7,3,14,21,-12.0,HOU,1726.34,1422.42
5511,22018,21800595,2019-01-07,NOP,114,239,44,79,0.557,6,17,0.353,20,29,0.69,5,35,40,27,13,4,14,18,19.0,MEM,95,240,35,78,0.449,10,30,0.333,15,18,0.833,6,30,36,28,5,7,18,23,-19.0,NOP,1460.02,1526.47
5512,22018,21800596,2019-01-07,DAL,97,241,36,86,0.419,8,30,0.267,17,24,0.708,14,38,52,12,10,7,18,20,-10.0,LAL,107,238,41,94,0.436,8,29,0.276,17,27,0.63,11,33,44,28,12,2,13,20,10.0,LAL,1468.02,1212.41
5513,22018,21800591,2019-01-07,DET,107,240,42,85,0.494,9,32,0.281,14,17,0.824,9,28,37,22,5,2,10,22,-12.0,SAS,119,238,43,79,0.544,7,20,0.35,26,32,0.813,9,29,38,24,5,5,9,15,12.0,SAS,1450.12,1831.36
5514,22018,21800592,2019-01-07,BOS,116,239,47,93,0.505,12,32,0.375,10,12,0.833,6,37,43,37,13,2,13,21,21.0,BKN,95,240,32,79,0.405,11,42,0.262,20,22,0.909,9,38,47,19,5,4,23,16,-21.0,BOS,1645.87,1268.71
5515,22018,21800598,2019-01-07,SAC,111,241,45,98,0.459,10,34,0.294,11,20,0.55,9,48,57,24,11,4,9,18,16.0,ORL,95,240,32,87,0.368,13,37,0.351,18,24,0.75,5,41,46,15,8,1,16,15,-16.0,SAC,1322.96,1283.73
5516,22018,21800597,2019-01-07,POR,111,240,40,85,0.471,11,31,0.355,20,29,0.69,12,39,51,25,7,5,14,21,10.0,NYK,101,241,36,89,0.404,7,23,0.304,22,27,0.815,14,34,48,18,9,2,11,19,-10.0,POR,1615.83,1232.76
5517,22018,21800594,2019-01-07,MIL,114,241,46,98,0.469,9,25,0.36,13,16,0.813,10,36,46,27,10,6,10,19,12.0,UTA,102,241,36,86,0.419,14,37,0.378,16,23,0.696,11,35,46,20,6,6,15,21,-11.4,MIL,1511.54,1542.03
5518,22018,21800600,2019-01-08,PHI,132,241,49,88,0.557,17,33,0.515,17,25,0.68,13,36,49,39,10,2,19,20,17.0,WAS,115,239,42,84,0.5,14,32,0.438,17,21,0.81,6,28,34,26,14,3,16,18,-17.0,PHI,1237.7,1553.52
5519,22018,21800603,2019-01-08,OKC,117,240,43,85,0.506,12,30,0.4,19,26,0.731,10,33,43,22,4,5,16,30,-2.0,MIN,119,239,38,90,0.422,11,31,0.355,32,40,0.8,15,27,42,25,9,4,10,23,2.0,MIN,1658.78,1291.0
5520,22018,21800604,2019-01-08,PHX,115,239,45,88,0.511,10,25,0.4,15,19,0.789,9,28,37,31,18,7,19,25,4.0,SAC,111,239,38,80,0.475,15,29,0.517,20,29,0.69,12,31,43,26,11,5,25,19,-4.0,PHX,1261.55,1321.95
5521,22018,21800602,2019-01-08,TOR,104,239,37,80,0.463,10,32,0.313,20,27,0.741,6,33,39,26,18,7,18,20,3.0,ATL,101,241,40,87,0.46,10,27,0.37,11,16,0.688,13,37,50,22,12,2,26,22,-3.0,TOR,1754.99,1581.93
5522,22018,21800599,2019-01-08,CLE,115,239,41,76,0.539,13,29,0.448,20,23,0.87,8,27,35,24,4,3,16,20,-8.0,IND,123,241,49,91,0.538,10,26,0.385,15,19,0.789,6,26,32,34,11,0,6,18,8.0,IND,1687.1,1554.81
5523,22018,21800601,2019-01-08,MIA,99,240,38,83,0.458,8,31,0.258,15,25,0.6,9,29,38,24,9,8,6,18,-4.0,DEN,103,241,41,87,0.471,9,27,0.333,12,17,0.706,15,35,50,32,2,2,16,20,4.0,DEN,1503.96,1423.63
5524,22018,21800605,2019-01-08,GSW,122,240,49,96,0.51,14,45,0.311,10,12,0.833,15,34,49,36,9,10,15,14,27.0,NYK,95,240,35,88,0.398,6,24,0.25,19,21,0.905,9,30,39,13,11,1,16,12,-27.0,GSW,1924.91,1230.65
5525,22018,21800606,2019-01-08,LAC,128,241,48,93,0.516,14,30,0.467,18,21,0.857,7,38,45,28,6,11,10,24,19.0,CHA,109,241,36,90,0.4,12,33,0.364,25,29,0.862,10,33,43,20,5,5,11,20,-19.0,LAC,1696.09,1473.17
5526,22018,21800607,2019-01-09,BOS,135,239,50,88,0.568,14,32,0.438,21,24,0.875,9,39,48,32,7,7,13,25,27.0,IND,108,239,39,91,0.429,9,28,0.321,21,33,0.636,12,27,39,26,6,0,11,18,-27.0,BOS,1647.92,1552.86
5527,22018,21800611,2019-01-09,MEM,96,240,37,90,0.411,8,33,0.242,14,20,0.7,9,43,52,22,6,8,9,22,10.0,SAS,86,241,30,83,0.361,11,27,0.407,15,23,0.652,8,45,53,14,4,2,13,19,-10.0,MEM,1526.86,1831.0
5528,22018,21800615,2019-01-09,POR,124,240,47,83,0.566,11,26,0.423,19,21,0.905,6,37,43,28,6,7,16,21,12.0,CHI,112,241,43,93,0.462,9,22,0.409,17,19,0.895,10,27,37,22,5,3,12,18,-12.0,POR,1617.87,1483.41
5529,22018,21800608,2019-01-09,WAS,123,241,47,87,0.54,13,27,0.481,16,21,0.762,11,28,39,26,16,2,18,21,17.0,PHI,106,240,37,86,0.43,8,27,0.296,24,31,0.774,17,29,46,23,12,3,24,20,-17.0,WAS,1555.85,1235.51
5530,22018,21800614,2019-01-09,UTA,106,241,41,84,0.488,12,33,0.364,12,14,0.857,4,40,44,24,5,3,13,20,13.0,ORL,93,240,33,83,0.398,13,33,0.394,14,20,0.7,7,34,41,17,6,4,11,20,-13.0,UTA,1544.28,1281.63
5531,22018,21800612,2019-01-09,NOP,140,240,46,84,0.548,12,29,0.414,36,39,0.923,11,33,44,33,7,7,16,21,16.0,CLE,124,240,42,88,0.477,14,30,0.467,26,30,0.867,9,22,31,27,7,3,13,30,-16.0,NOP,1460.63,1686.53
5532,22018,21800616,2019-01-09,LAL,113,241,46,82,0.561,8,23,0.348,13,18,0.722,9,38,47,30,5,6,14,17,13.0,DET,100,241,39,86,0.453,14,44,0.318,8,14,0.571,7,26,33,23,8,2,9,20,-13.0,LAL,1212.98,1449.59
5533,22018,21800609,2019-01-09,BKN,116,240,43,95,0.453,10,30,0.333,20,26,0.769,18,36,54,21,10,9,18,28,16.0,ATL,100,240,36,99,0.364,6,35,0.171,22,25,0.88,18,34,52,17,8,6,19,24,-16.0,BKN,1269.09,1581.57
5534,22018,21800613,2019-01-09,DAL,104,242,30,70,0.429,12,34,0.353,32,45,0.711,8,34,42,21,7,5,19,17,10.0,PHX,94,241,36,84,0.429,7,25,0.28,15,21,0.714,7,30,37,22,10,8,15,34,-10.0,DAL,1470.17,1259.56
5535,22018,21800610,2019-01-09,HOU,109,239,32,85,0.376,18,48,0.375,27,32,0.844,14,32,46,19,4,7,18,18,-7.0,MIL,116,241,44,91,0.484,8,27,0.296,20,24,0.833,10,39,49,26,11,5,13,25,7.0,MIL,1724.97,1512.77
5536,22018,21800618,2019-01-10,DEN,121,239,50,99,0.505,11,28,0.393,10,13,0.769,15,38,53,29,7,8,9,23,21.0,LAC,100,239,38,87,0.437,6,24,0.25,18,26,0.692,8,30,38,21,4,6,12,16,-21.0,DEN,1424.12,1695.63
5537,22018,21800620,2019-01-10,SAC,112,241,44,86,0.512,9,22,0.409,15,20,0.75,11,36,47,29,7,8,19,22,10.0,DET,102,240,35,82,0.427,11,38,0.289,21,24,0.875,9,28,37,22,13,3,19,21,-10.0,SAC,1322.91,1448.7
5538,22018,21800619,2019-01-10,SAS,154,290,56,99,0.566,16,19,0.842,26,29,0.897,5,38,43,38,8,10,17,25,7.0,OKC,147,291,58,114,0.509,15,35,0.429,16,24,0.667,14,35,49,33,8,5,13,24,-11.0,SAS,1833.06,1656.93
5539,22018,21800617,2019-01-10,MIA,115,241,46,96,0.479,18,39,0.462,5,8,0.625,10,41,51,33,7,4,8,18,16.0,BOS,99,242,36,89,0.404,12,34,0.353,15,17,0.882,9,28,37,20,5,8,10,10,-16.0,MIA,1504.88,1647.06
5540,22018,21800626,2019-01-11,MIN,115,241,47,102,0.461,10,24,0.417,11,13,0.846,17,36,53,27,5,10,13,20,-4.0,DAL,119,240,44,97,0.454,13,38,0.342,18,24,0.75,11,32,43,25,7,7,7,16,4.0,DAL,1289.64,1471.3
5541,22018,21800623,2019-01-11,NYK,106,240,39,88,0.443,14,39,0.359,14,16,0.875,8,29,37,22,8,5,16,18,-15.0,IND,121,240,49,94,0.521,12,26,0.462,11,11,1.0,11,36,47,30,8,1,14,15,15.0,IND,1229.31,1554.11
