,TEAM,SEASON_ID,Average_PTS,Average_MIN,Average_FGM,Average_FGA,Average_FG_PCT,Average_FG3M,Average_FG3A,Average_FG3_PCT,Average_FTM,Average_FTA,Average_FT_PCT,Average_OREB,Average_DREB,Average_REB,Average_AST,Average_STL,Average_BLK,Average_TOV,Average_PF,Average_PLUS_MINUS
52,CLE,22016,110.34146341463415,242.5487804878049,39.9390243902439,84.91463414634146,0.4708292682926829,13.012195121951219,33.890243902439025,0.3821707317073171,17.451219512195124,23.329268292682926,0.7439146341463414,9.341463414634145,34.40243902439025,43.74390243902439,22.658536585365855,6.573170731707317,3.987804878048781,13.182926829268293,18.121951219512198,3.1829268292682924
53,CLE,22017,110.8658536585366,240.84146341463412,40.3780487804878,84.7560975609756,0.47723170731707315,11.963414634146343,32.14634146341463,0.3723658536585366,18.146341463414636,23.28048780487805,0.7780853658536586,8.463414634146341,33.670731707317074,42.13414634146341,23.365853658536587,7.097560975609756,3.8048780487804876,13.304878048780488,18.585365853658537,0.9121951219512194
54,CLE,22018,104.47560975609755,241.109756097561,38.890243902439025,87.60975609756098,0.44475609756097556,10.329268292682926,29.121951219512198,0.3520243902439024,16.365853658536587,20.65853658536585,0.7861951219512195,10.71951219512195,31.9390243902439,42.65853658536585,20.70731707317073,6.512195121951219,2.3780487804878048,12.634146341463413,20.024390243902438,-9.553658536585367
55,CLE,22019,106.69157088122606,241.91044061302682,40.23371647509579,87.8735632183908,0.4593711685823755,11.102969348659004,31.800766283524904,0.34567768199233717,15.121168582375478,19.981321839080458,0.7558591954022988,10.776819923371647,33.36829501915709,44.145114942528735,22.978927203065133,6.868773946360154,3.2054597701149428,15.786877394636015,18.32375478927203,-8.060344827586206
56,CLE,22020,103.83333333333334,242.26388888888889,38.583333333333336,85.76388888888889,0.4505277777777778,10.0,29.73611111111111,0.3367777777777778,16.666666666666668,22.416666666666668,0.742736111111111,10.430555555555555,32.31944444444444,42.75,23.833333333333336,7.763888888888889,4.513888888888889,14.430555555555555,18.166666666666664,-8.402777777777779
57,CLE,22021,107.79268292682927,240.6829268292683,39.69512195121951,84.6341463414634,0.46967073170731705,11.621951219512194,32.75609756097561,0.35281707317073174,16.78048780487805,22.073170731707314,0.7667073170731706,10.207317073170731,33.97560975609756,44.1829268292683,25.170731707317074,7.073170731707317,4.182926829268293,13.26829268292683,17.475609756097562,2.1365853658536587
58,CLE,22022,112.2560975609756,242.59756097560975,41.5609756097561,85.17073170731707,0.4895121951219512,11.585365853658537,31.573170731707318,0.3663170731707317,17.548780487804876,22.48780487804878,0.783670731707317,9.695121951219512,31.390243902439025,41.08536585365854,24.9390243902439,7.146341463414634,4.682926829268292,12.439024390243903,19.024390243902438,5.326829268292683
59,CLE,22023,113.3913043478261,241.77038043478262,42.07065217391305,88.59510869565217,0.47520108695652175,12.83288043478261,36.36684782608695,0.3534483695652174,16.41711956521739,21.336956521739133,0.7770489130434782,11.150815217391305,33.91576086956522,45.06657608695652,26.394021739130437,7.923913043478261,4.403532608695652,13.283967391304348,19.319293478260867,2.9565217391304346
60,DAL,22014,105.21951219512195,242.6219512195122,39.69512195121951,85.8048780487805,0.4635365853658537,8.926829268292682,25.390243902439025,0.3490365853658537,16.902439024390244,22.475609756097562,0.7563536585365853,10.463414634146343,31.804878048780488,42.26829268292683,22.51219512195122,8.085365853658537,4.524390243902439,12.548780487804878,20.048780487804876,2.902439024390244
61,DAL,22015,102.29268292682926,243.78048780487805,37.36585365853659,84.14634146341464,0.4447926829268293,9.829268292682928,28.5609756097561,0.34301219512195125,17.73170731707317,22.329268292682926,0.7929878048780488,9.158536585365853,33.91463414634146,43.07317073170732,22.109756097560975,6.829268292682927,3.7317073170731705,12.329268292682926,19.451219512195124,-0.30731707317073176
62,DAL,22016,97.91463414634146,241.1707317073171,36.19512195121951,82.3170731707317,0.44034146341463415,10.707317073170731,30.15853658536585,0.35536585365853657,14.817073170731707,18.487804878048777,0.7972439024390243,7.890243902439024,30.682926829268293,38.57317073170732,20.79268292682927,7.487804878048781,3.7439024390243905,11.231707317073171,19.109756097560975,-2.926829268292683
63,DAL,22017,102.3170731707317,241.7073170731707,38.14634146341463,85.8780487804878,0.44551219512195117,11.792682926829269,32.78048780487805,0.36089024390243907,14.23170731707317,18.65853658536585,0.7631829268292682,8.121951219512194,33.13414634146341,41.25609756097561,22.65853658536585,7.048780487804878,3.7804878048780486,11.75609756097561,19.24390243902439,-2.9926829268292683
