Player_ID,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
1631097,24,3,12,0.25,0,2,0.0,3,3,1.0,2,4,6,1,0,1,2,4,9,17
1631097,37,10,17,0.588,3,5,0.6,7,8,0.875,3,4,7,8,2,0,2,3,30,8
1631097,25,2,8,0.25,0,3,0.0,10,10,1.0,0,1,1,1,0,0,3,3,14,-15
1631097,22,4,9,0.444,1,1,1.0,4,4,1.0,1,2,3,2,1,0,2,2,13,-14
1631097,23,3,11,0.273,0,1,0.0,0,0,0.0,0,1,1,3,0,1,1,1,6,8
1631097,35,12,20,0.6,3,7,0.429,7,7,1.0,2,4,6,2,1,0,1,3,34,-11
1631097,28,5,7,0.714,4,6,0.667,0,0,0.0,0,2,2,1,1,0,2,2,14,10
1631097,19,3,10,0.3,0,4,0.0,0,0,0.0,2,2,4,3,1,0,1,0,6,-22
1630167,35,7,8,0.875,4,5,0.8,2,2,1.0,0,2,2,2,1,4,0,5,20,18
1630167,26,4,8,0.5,2,4,0.5,2,2,1.0,0,2,2,1,0,2,0,1,12,-2
1630167,21,6,8,0.75,1,3,0.333,1,2,0.5,3,3,6,2,0,0,0,3,14,-7
1630167,12,3,5,0.6,0,2,0.0,0,0,0.0,0,3,3,0,0,0,2,1,6,0
1630167,20,2,7,0.286,1,3,0.333,0,0,0.0,3,4,7,1,0,1,0,6,5,-6
1630167,26,6,8,0.75,2,3,0.667,2,3,0.667,1,4,5,2,0,0,1,2,16,-11
1630167,17,3,4,0.75,1,2,0.5,0,0,0.0,2,2,4,1,0,0,1,2,7,-17
1630167,30,6,8,0.75,2,3,0.667,0,0,0.0,1,2,3,4,0,2,0,3,14,-26
1630167,23,2,5,0.4,0,3,0.0,2,2,1.0,0,4,4,0,0,0,1,1,6,25
1630167,28,8,14,0.571,5,9,0.556,1,2,0.5,2,3,5,1,2,0,1,3,22,9
1629614,23,1,9,0.111,0,4,0.0,2,2,1.0,0,1,1,11,1,0,0,1,4,10
1629614,5,0,2,0.0,0,0,0.0,1,2,0.5,0,1,1,1,0,0,0,1,1,-7
1629614,14,4,5,0.8,0,0,0.0,0,0,0.0,0,0,0,2,1,1,0,0,8,6
1629614,16,2,4,0.5,2,3,0.667,0,0,0.0,0,1,1,1,2,0,1,2,6,-10
1629614,36,8,10,0.8,1,1,1.0,0,0,0.0,1,0,1,5,0,0,1,2,17,14
1629614,34,5,6,0.833,1,1,1.0,0,0,0.0,0,2,2,6,0,0,6,1,11,10
1629614,24,4,13,0.308,0,3,0.0,0,0,0.0,1,2,3,4,1,0,1,3,8,-19
1629614,33,5,10,0.5,2,4,0.5,2,2,1.0,3,2,5,5,2,0,4,4,14,20
1629614,8,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,2,-21
1629614,12,4,6,0.667,1,2,0.5,0,0,0.0,0,0,0,3,0,0,2,5,9,-8
1641716,6,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,2,0,1,1,4,3,2
1641716,13,2,4,0.5,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,1,5,8
1641716,24,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,3,2,0,1,2,5,-4
1641716,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
1641716,2,0,0,0.0,0,0,0.0,3,4,0.75,0,0,0,0,0,0,0,0,3,-5
1641716,12,3,6,0.5,2,3,0.667,0,0,0.0,1,0,1,1,0,0,1,1,8,0
1641716,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0
1641716,26,3,11,0.273,2,5,0.4,0,0,0.0,2,2,4,4,4,2,1,2,8,-17
1641716,20,6,13,0.462,3,8,0.375,0,0,0.0,1,1,2,2,0,0,2,1,15,-1
1641716,12,4,6,0.667,0,1,0.0,0,0,0.0,0,2,2,3,0,1,0,1,8,-13
1627741,24,3,7,0.429,1,4,0.25,0,0,0.0,0,1,1,2,2,0,1,3,7,20
1627741,32,7,11,0.636,4,6,0.667,3,4,0.75,2,0,2,2,2,0,1,2,21,29
1627741,30,3,11,0.273,0,6,0.0,2,2,1.0,4,7,11,2,2,1,2,3,8,0
1627741,31,6,9,0.667,4,7,0.571,0,0,0.0,0,3,3,2,1,0,0,1,16,2
1627741,27,3,9,0.333,1,6,0.167,0,0,0.0,2,1,3,2,0,0,1,1,7,-10
1627741,27,4,14,0.286,3,11,0.273,0,0,0.0,0,3,3,3,2,3,2,1,11,-15
1627741,18,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,2,0,0,3,1,0,-11
1627741,30,5,9,0.556,3,7,0.429,1,2,0.5,0,0,0,4,0,1,2,2,14,-12
1627741,26,8,13,0.615,4,8,0.5,5,5,1.0,2,2,4,3,1,3,2,2,25,10
1627741,32,5,14,0.357,5,13,0.385,0,0,0.0,2,4,6,4,2,0,2,2,15,4
204456,25,10,11,0.909,0,0,0.0,0,0,0.0,0,2,2,11,0,0,1,0,20,5
204456,9,1,5,0.2,0,0,0.0,0,0,0.0,0,2,2,3,1,0,0,0,2,-5
204456,11,4,7,0.571,0,0,0.0,1,2,0.5,1,0,1,4,3,0,3,0,9,9
204456,15,4,10,0.4,0,1,0.0,0,0,0.0,0,2,2,5,1,0,2,2,8,0
204456,16,4,9,0.444,0,2,0.0,1,1,1.0,1,4,5,5,2,0,3,1,9,-12
204456,20,4,10,0.4,0,0,0.0,1,1,1.0,0,3,3,9,1,0,2,0,9,-1
204456,26,5,12,0.417,0,1,0.0,0,0,0.0,1,3,4,6,2,1,1,1,10,-17
204456,20,5,10,0.5,0,0,0.0,0,0,0.0,1,4,5,8,1,0,0,2,10,16
204456,20,3,3,1.0,0,0,0.0,3,4,0.75,1,4,5,9,1,0,1,1,9,-1
204456,4,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,2,-5
1631112,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1631112,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2
1631112,12,2,5,0.4,0,1,0.0,4,6,0.667,2,0,2,1,0,0,0,3,8,-1
201949,3,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,3
201949,6,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,2,1,0,1,1,0,2
201949,6,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,5
201949,8,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,1,3,0,1,2,2,-2
201949,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0
1630543,8,3,3,1.0,0,0,0.0,2,2,1.0,0,3,3,1,0,1,0,1,8,-6
1630543,16,5,7,0.714,0,0,0.0,1,1,1.0,1,5,6,0,1,0,1,1,11,14
1630543,17,5,6,0.833,0,0,0.0,0,0,0.0,2,3,5,0,0,0,0,3,10,-4
1630543,13,3,4,0.75,0,0,0.0,3,4,0.75,0,3,3,1,1,2,1,3,9,-4
1630543,20,10,13,0.769,0,0,0.0,0,0,0.0,6,7,13,1,0,1,1,5,20,0
1630543,20,6,6,1.0,0,0,0.0,0,0,0.0,1,2,3,4,3,2,1,3,12,-11
1630543,25,6,9,0.667,0,0,0.0,3,5,0.6,2,2,4,2,0,1,0,1,15,-21
1630543,15,4,7,0.571,0,1,0.0,2,3,0.667,1,2,3,1,1,2,1,3,10,9
1630543,12,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,2,2,-11
1630543,6,0,2,0.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,4,0,-8
1630174,29,7,9,0.778,4,6,0.667,4,6,0.667,0,4,4,1,0,1,0,4,22,9
1630174,31,6,10,0.6,1,3,0.333,1,2,0.5,0,1,1,1,0,1,1,3,14,2
1630174,27,2,6,0.333,1,4,0.25,1,1,1.0,0,1,1,1,0,1,0,5,6,16
1630174,27,5,7,0.714,3,4,0.75,0,0,0.0,0,1,1,1,0,0,2,3,13,6
1630174,25,5,11,0.455,2,7,0.286,0,0,0.0,1,0,1,1,0,0,2,5,12,-20
1630174,24,4,10,0.4,3,8,0.375,1,3,0.333,2,1,3,1,2,1,0,5,12,-6
1630174,26,7,14,0.5,2,4,0.5,1,1,1.0,3,2,5,0,0,1,0,1,17,-15
1630174,26,4,7,0.571,2,3,0.667,2,2,1.0,1,5,6,2,2,3,1,3,12,0
1630174,23,6,6,1.0,4,4,1.0,3,3,1.0,0,2,2,1,1,0,1,1,19,8
1630174,28,5,12,0.417,4,8,0.5,0,0,0.0,1,4,5,0,4,3,2,1,14,-23
1630188,8,4,4,1.0,2,2,1.0,0,0,0.0,2,2,4,0,0,0,0,2,10,3
1630188,15,4,5,0.8,3,4,0.75,0,1,0.0,1,1,2,1,0,0,2,5,11,-19
1630188,23,5,11,0.455,1,4,0.25,1,1,1.0,2,6,8,1,1,2,1,3,12,11
1630188,25,6,7,0.857,1,2,0.5,2,5,0.4,2,5,7,1,0,0,0,3,15,4
1630188,21,3,5,0.6,1,2,0.5,2,4,0.5,0,4,4,2,0,2,1,5,9,3
1630188,12,3,10,0.3,1,6,0.167,0,0,0.0,1,1,2,0,0,0,0,1,7,-19
1630188,19,5,8,0.625,1,4,0.25,2,2,1.0,2,5,7,3,0,0,1,2,13,23
1630188,23,5,7,0.714,1,3,0.333,0,0,0.0,0,2,2,2,0,0,0,2,11,4
1630188,26,2,6,0.333,1,4,0.25,2,2,1.0,1,6,7,2,0,0,0,2,7,-7
1630188,27,3,8,0.375,1,4,0.25,4,4,1.0,2,7,9,1,0,3,2,1,11,5
1641767,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-7
1641767,6,3,6,0.5,2,3,0.667,0,0,0.0,0,0,0,0,1,0,0,2,8,4
1641767,9,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,3,0,0,0,2,0,3
1641767,17,3,5,0.6,0,2,0.0,2,4,0.5,1,2,3,0,2,0,0,1,8,-6
1641767,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
1641767,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5
1641767,9,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,1,1,0,0,0,3,0
1641767,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-3
1641767,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
1641767,25,1,7,0.143,0,5,0.0,2,2,1.0,2,1,3,2,0,0,0,4,4,-2
1626167,30,8,12,0.667,1,4,0.25,0,0,0.0,2,8,10,1,0,2,2,4,17,10
1626167,34,7,16,0.438,2,6,0.333,1,1,1.0,1,9,10,1,1,1,0,1,17,22
1626167,32,9,18,0.5,2,8,0.25,6,8,0.75,1,9,10,2,1,3,0,2,26,-5
1626167,31,10,15,0.667,0,2,0.0,3,6,0.5,3,5,8,1,1,3,2,2,23,12
1626167,33,8,14,0.571,2,2,1.0,4,4,1.0,4,5,9,0,0,2,2,4,22,-5
1626167,20,2,10,0.2,1,4,0.25,1,2,0.5,2,2,4,1,0,3,1,1,6,-17
1626167,21,2,7,0.286,1,2,0.5,7,8,0.875,2,3,5,0,1,0,1,1,12,-15
1626167,25,5,9,0.556,1,4,0.25,7,7,1.0,1,5,6,0,0,2,1,2,18,19
1626167,36,5,10,0.5,0,2,0.0,5,5,1.0,3,3,6,2,1,4,4,5,15,-2
1626167,29,9,11,0.818,2,4,0.5,4,4,1.0,1,6,7,0,1,4,1,4,24,18
1627783,34,7,16,0.438,0,4,0.0,7,8,0.875,3,5,8,3,0,0,3,3,21,-14
1627783,36,9,13,0.692,1,1,1.0,11,11,1.0,1,3,4,6,0,1,2,1,30,-9
1627783,33,11,15,0.733,0,1,0.0,3,4,0.75,1,4,5,4,1,0,1,2,25,-9
1627783,37,8,15,0.533,1,2,0.5,3,7,0.429,2,2,4,4,4,0,1,5,20,6
1627783,36,12,19,0.632,5,6,0.833,4,7,0.571,1,6,7,7,0,0,2,0,33,15
1627783,34,5,11,0.455,2,3,0.667,3,4,0.75,0,5,5,4,2,0,1,1,15,-9
1627783,36,11,16,0.688,0,1,0.0,5,6,0.833,4,4,8,8,1,0,2,1,27,2
1627783,36,7,16,0.438,1,5,0.2,3,5,0.6,1,4,5,1,0,0,1,2,18,-17
1627783,36,10,16,0.625,0,4,0.0,11,12,0.917,1,4,5,5,0,1,2,1,31,-4
1627783,36,7,20,0.35,0,2,0.0,5,6,0.833,3,6,9,6,1,0,1,4,19,0
1631131,6,0,1,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,0,1,1,4
1631131,4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,3
1631131,7,3,6,0.5,0,0,0.0,2,2,1.0,2,2,4,1,0,0,0,0,8,8
1631131,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0
1631131,4,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,-2
1631131,12,1,5,0.2,0,0,0.0,2,2,1.0,4,2,6,0,2,0,0,0,4,-1
1630178,38,10,20,0.5,2,6,0.333,4,4,1.0,0,1,1,7,1,0,0,2,26,12
1630178,39,8,18,0.444,4,8,0.5,10,12,0.833,0,2,2,7,1,1,0,3,30,-1
1630178,25,8,13,0.615,5,9,0.556,3,3,1.0,0,1,1,6,0,0,2,1,24,26
1630178,33,2,13,0.154,0,6,0.0,5,6,0.833,1,3,4,9,0,0,1,1,9,22
1630178,27,7,16,0.438,1,6,0.167,4,5,0.8,0,1,1,4,2,0,1,1,19,37
1630178,33,8,13,0.615,5,8,0.625,0,0,0.0,0,2,2,7,2,1,0,1,21,43
1630178,39,9,23,0.391,5,11,0.455,6,6,1.0,2,3,5,8,1,0,3,3,29,11
1630178,37,12,24,0.5,5,12,0.417,6,6,1.0,0,1,1,5,0,0,5,4,35,1
1630178,41,13,22,0.591,4,10,0.4,3,3,1.0,0,4,4,10,0,0,3,3,33,17
1630178,44,4,20,0.2,1,8,0.125,3,6,0.5,0,3,3,5,1,1,0,4,12,3
1630231,13,1,5,0.2,0,0,0.0,0,0,0.0,0,2,2,0,2,0,0,1,2,0
1630231,6,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,3
1630231,4,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,0,2,-6
1630231,7,2,3,0.667,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,0,4,-6
1630231,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,2,0,0,1,0,6
1630231,7,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,1,3,11
1630231,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
1630231,6,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,2,-7
1630231,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
1630231,8,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,4
202694,28,5,12,0.417,2,3,0.667,1,1,1.0,1,6,7,1,1,1,0,1,13,-2
202694,15,1,4,0.25,0,1,0.0,2,2,1.0,1,2,3,0,0,0,0,0,4,-8
202694,16,1,1,1.0,1,1,1.0,0,0,0.0,0,3,3,1,0,1,0,3,3,3
202694,12,5,6,0.833,2,3,0.667,0,0,0.0,0,2,2,1,1,0,0,3,12,24
202694,16,2,2,1.0,0,0,0.0,0,0,0.0,1,7,8,2,0,1,0,2,4,6
202694,15,5,8,0.625,5,5,1.0,0,0,0.0,0,2,2,1,1,0,1,1,15,12
202694,16,3,7,0.429,0,2,0.0,0,0,0.0,0,4,4,1,0,0,0,1,6,11
202694,25,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,0,1,0,0,2,5,23
202694,31,2,3,0.667,1,2,0.5,2,2,1.0,1,3,4,5,0,0,0,3,7,4
202694,11,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-17
1628964,20,4,7,0.571,2,4,0.5,1,2,0.5,5,1,6,1,0,1,2,1,11,3
1628964,5,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,1,0,-1
1628964,8,2,6,0.333,0,1,0.0,2,2,1.0,3,3,6,2,0,2,0,1,6,5
1628964,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-5
1628964,9,1,2,0.5,1,1,1.0,0,0,0.0,1,3,4,0,0,1,0,2,3,-4
1628964,7,3,3,1.0,1,1,1.0,0,1,0.0,0,1,1,1,0,0,0,2,7,4
1628964,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
1628964,26,7,8,0.875,3,3,1.0,1,2,0.5,1,5,6,2,2,0,1,2,18,-13
1628964,16,0,1,0.0,0,0,0.0,0,0,0.0,2,5,7,1,1,1,1,2,0,13
1628964,5,0,1,0.0,0,0,0.0,2,2,1.0,2,0,2,0,0,0,0,1,2,-3
1629001,37,7,19,0.368,4,12,0.333,3,4,0.75,1,3,4,2,1,1,4,6,21,-3
1629001,27,5,10,0.5,2,5,0.4,7,7,1.0,0,5,5,4,2,1,1,1,19,12
1629001,34,6,13,0.462,2,7,0.286,1,2,0.5,0,6,6,5,1,1,1,0,15,25
1629001,27,2,11,0.182,1,7,0.143,0,0,0.0,1,1,2,5,5,0,2,3,5,17
1629001,21,4,9,0.444,2,4,0.5,0,0,0.0,1,5,6,1,1,2,0,4,10,18
1629001,23,1,6,0.167,0,3,0.0,2,2,1.0,2,1,3,1,1,1,0,4,4,24
1629001,25,2,6,0.333,2,6,0.333,0,0,0.0,0,2,2,2,4,0,1,2,6,20
1629001,29,3,5,0.6,0,1,0.0,0,0,0.0,2,2,4,2,3,1,0,0,6,8
1629001,16,1,2,0.5,0,1,0.0,2,2,1.0,0,3,3,2,0,0,1,1,4,7
1629001,37,5,17,0.294,2,9,0.222,3,3,1.0,2,5,7,5,4,1,0,2,15,12
1626162,19,5,8,0.625,1,3,0.333,1,1,1.0,1,2,3,1,0,0,1,1,12,-3
1626162,24,4,9,0.444,1,4,0.25,2,4,0.5,2,1,3,1,2,1,0,1,11,1
1626162,18,3,8,0.375,1,4,0.25,0,0,0.0,1,4,5,1,1,0,0,3,7,23
1626162,23,7,9,0.778,2,4,0.5,1,2,0.5,0,3,3,1,2,0,2,2,17,18
1626162,17,4,11,0.364,1,5,0.2,2,2,1.0,1,2,3,1,0,0,0,3,11,6
1626162,21,5,10,0.5,2,5,0.4,0,0,0.0,2,2,4,0,0,0,1,2,12,27
1626162,24,2,10,0.2,1,5,0.2,1,2,0.5,0,3,3,0,1,0,0,3,6,-10
1626162,29,3,6,0.5,1,3,0.333,0,1,0.0,0,2,2,0,2,0,1,3,7,-7
1626162,26,3,9,0.333,2,6,0.333,0,0,0.0,0,3,3,0,1,0,0,4,8,-5
1626162,40,9,16,0.563,6,9,0.667,1,3,0.333,1,6,7,3,1,1,1,3,25,10
1630531,9,2,5,0.4,0,1,0.0,2,2,1.0,0,0,0,0,2,0,1,3,6,4
1630531,7,1,2,0.5,1,1,1.0,2,4,0.5,0,0,0,2,0,0,0,1,5,-12
1630531,12,4,9,0.444,1,3,0.333,0,0,0.0,1,1,2,3,2,1,0,3,9,0
1630531,12,2,5,0.4,0,0,0.0,2,2,1.0,1,1,2,1,1,0,2,0,6,12
1630531,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2
1630531,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3
1630531,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2
1630531,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-3
1630531,21,2,4,0.5,0,2,0.0,0,0,0.0,2,0,2,2,1,1,2,4,4,-15
1630531,15,1,7,0.143,0,3,0.0,1,2,0.5,1,0,1,1,1,1,0,1,3,-12
202699,38,6,16,0.375,1,1,1.0,1,3,0.333,3,2,5,3,4,0,4,1,14,-5
202699,35,3,9,0.333,0,1,0.0,0,0,0.0,2,4,6,1,2,0,0,2,6,10
202699,34,5,9,0.556,0,1,0.0,3,3,1.0,2,6,8,2,1,0,2,3,13,8
202699,30,2,5,0.4,1,2,0.5,5,6,0.833,0,4,4,6,0,0,0,1,10,21
202699,26,7,10,0.7,3,5,0.6,4,4,1.0,1,6,7,1,0,1,1,0,21,20
202699,24,4,8,0.5,1,3,0.333,4,4,1.0,2,5,7,2,3,1,2,3,13,24
202699,25,6,10,0.6,1,3,0.333,2,2,1.0,1,4,5,4,0,1,1,0,15,36
202699,32,1,3,0.333,1,1,1.0,0,0,0.0,0,5,5,2,0,3,2,1,3,6
202699,37,4,10,0.4,0,1,0.0,1,1,1.0,1,4,5,3,1,0,1,5,9,-2
202699,38,12,23,0.522,5,9,0.556,4,4,1.0,0,8,8,7,1,0,2,2,33,8
1641741,6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-12
203954,38,19,29,0.655,1,2,0.5,11,13,0.846,6,7,13,7,1,1,6,2,50,8
203954,36,12,24,0.5,1,3,0.333,13,15,0.867,4,10,14,3,1,4,2,1,38,16
203954,30,14,20,0.7,2,5,0.4,4,4,1.0,0,11,11,6,2,1,7,4,34,30
203954,31,14,24,0.583,1,3,0.333,12,12,1.0,4,7,11,5,2,0,2,1,41,27
203954,29,9,19,0.474,2,3,0.667,15,16,0.938,0,13,13,2,2,4,4,2,35,28
203954,30,18,23,0.783,0,1,0.0,6,6,1.0,0,15,15,3,1,2,4,2,42,36
203954,37,15,28,0.536,2,6,0.333,8,9,0.889,1,13,14,6,0,2,4,5,40,-5
203954,36,17,25,0.68,0,1,0.0,17,18,0.944,2,10,12,3,2,1,2,5,51,3
203954,35,11,21,0.524,2,2,1.0,7,8,0.875,1,9,10,9,2,4,6,1,31,2
203954,31,10,20,0.5,2,5,0.4,9,12,0.75,0,15,15,10,1,2,4,4,31,32
201976,38,10,15,0.667,3,5,0.6,3,5,0.6,2,6,8,7,2,0,3,4,26,-12
201976,21,2,7,0.286,1,5,0.2,0,0,0.0,0,4,4,4,1,0,2,0,5,-7
201976,18,2,6,0.333,0,3,0.0,1,1,1.0,1,0,1,1,0,0,1,0,5,4
201976,11,4,6,0.667,3,4,0.75,1,1,1.0,1,1,2,2,0,0,0,2,12,22
201976,13,1,3,0.333,1,2,0.5,0,2,0.0,0,1,1,1,0,0,0,2,3,17
201976,12,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,0,3,0,0,0,1,-6
201976,8,0,1,0.0,0,1,0.0,3,4,0.75,0,0,0,2,0,0,0,1,3,14
201976,19,2,6,0.333,0,2,0.0,0,0,0.0,0,3,3,1,0,0,1,1,4,-15
201976,18,2,5,0.4,1,2,0.5,0,0,0.0,0,3,3,3,0,1,0,0,5,7
201976,13,2,4,0.5,1,3,0.333,4,4,1.0,0,3,3,0,0,0,2,2,9,-18
1627863,9,3,4,0.75,3,4,0.75,1,2,0.5,0,1,1,1,0,0,0,0,10,4
1627863,7,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-12
1627863,12,1,5,0.2,1,3,0.333,0,0,0.0,3,1,4,2,0,0,0,2,3,0
1627863,7,3,3,1.0,2,2,1.0,2,2,1.0,0,1,1,2,0,0,0,0,10,6
1627863,7,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-3
1627863,17,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,10
1627863,23,1,1,1.0,0,0,0.0,1,2,0.5,0,1,1,1,0,0,2,2,3,17
1627863,6,0,3,0.0,0,2,0.0,1,2,0.5,0,0,0,0,1,0,1,0,1,-12
1627863,7,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,1
1627863,12,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,5
1627788,15,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,0,1,0,0,3,0,4
1627788,9,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,2,1,0,1,1,2,4
1627788,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6
1627788,7,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,1,3,-6
1627788,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,6
1627788,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2
1627788,7,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-7
1627788,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,5
1627788,3,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,0,3,1
1627788,6,1,2,0.5,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,2,-10
203496,30,4,9,0.444,3,6,0.5,7,7,1.0,3,2,5,1,5,1,2,4,18,-9
203496,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,-3
203496,14,2,3,0.667,2,3,0.667,2,2,1.0,1,3,4,0,1,0,0,1,8,18
203496,17,2,4,0.5,0,2,0.0,1,1,1.0,0,6,6,2,0,0,1,2,5,1
203496,13,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,0,1,0,1,0,0,10
203496,14,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,1,2,0,9
203496,15,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,0,2,1,0,2,2,-15
203496,24,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,2,1,1,0,4,0,15
203496,11,1,2,0.5,0,1,0.0,0,1,0.0,0,1,1,2,2,0,1,2,2,0
203496,16,3,5,0.6,0,1,0.0,1,1,1.0,2,2,4,0,3,0,0,4,7,3
1631254,2,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-4
1631254,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0
1631254,4,1,3,0.333,1,2,0.5,2,2,1.0,0,0,0,2,1,0,0,0,5,0
1631254,4,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,2,0,0,-10
1631254,19,4,7,0.571,1,1,1.0,3,9,0.333,2,3,5,2,2,0,1,5,12,5
1631254,10,2,3,0.667,1,2,0.5,0,1,0.0,0,2,2,3,0,1,0,0,5,4
1631254,7,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,2
1631254,12,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,1,1,3,0,11
1631254,5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5
1631254,12,1,3,0.333,0,1,0.0,0,0,0.0,0,1,1,2,0,0,1,3,2,-6
201587,33,2,4,0.5,1,3,0.333,4,7,0.571,1,5,6,5,0,0,0,2,9,7
201587,29,3,4,0.75,2,3,0.667,0,0,0.0,2,2,4,4,0,0,0,1,8,3
201587,20,2,5,0.4,0,3,0.0,0,0,0.0,0,2,2,1,1,2,0,0,4,12
201587,20,2,2,1.0,1,1,1.0,0,0,0.0,0,1,1,2,0,0,0,3,5,6
